0x5580fb6e95230bf16ae7e2c6467d11566ed5b3ea,eth-securepay.com,https://eth-securepay.com,ETH,Scamming,Trust-Trading,0x5580fb6e95230bf16ae7e2c6467d11566ed5b3ea,Offline
0x8374aa52bf36eabca06e33c4163a081f53e39aa3,requestnetwork.live,http://requestnetwork.live/,ETH,Phishing,Request,0x8374aa52bf36eabca06e33c4163a081f53e39aa3,Offline
twbipjdzhf5kpm1nb1scznk8uaep8qizxd,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,1adezafggknezvrsujq3yqaadhbvf6e8xc,Active
twbipjdzhf5kpm1nb1scznk8uaep8qizxd,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,0x12a1ccf979d65333e8e27ede047b476736b584a6,Active
twbipjdzhf5kpm1nb1scznk8uaep8qizxd,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,qzax9ttd75ey5z93m7l6u3urwfuum5nxqufuhxfzcg,Active
twbipjdzhf5kpm1nb1scznk8uaep8qizxd,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,lu4a7lemmfdstue8hcdftrmyuzyruxptmh,Active
twbipjdzhf5kpm1nb1scznk8uaep8qizxd,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,rvvuo33k92nvduvxhvvhbbo1rarwedgtw,Active
twbipjdzhf5kpm1nb1scznk8uaep8qizxd,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,0xf38b7dc84c383abbd18f2fbf348e0d4eba9dd61f,Active
twbipjdzhf5kpm1nb1scznk8uaep8qizxd,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,twbipjdzhf5kpm1nb1scznk8uaep8qizxd,Active
0xa78959e1568448a3cf866968872431e710458552,giveaway-ether.info,http://giveaway-ether.info,ETH,Phishing,Trust-Trading,0xa78959e1568448a3cf866968872431e710458552,Offline
0xa78959e1568448a3cf866968872431e710458552,giveaway-ether.info,http://giveaway-ether.info,ETH,Phishing,Trust-Trading,0xec9bf38b63c51a0f72b20b08fc874501bc0a4e04,Offline
0x42e0a4818ff863e8d73187279adfc17b0495f2cf,originprotocol.typeform.com,http://originprotocol.typeform.com,ETH,Phishing,Origin,0x42e0a4818ff863e8d73187279adfc17b0495f2cf,Active
0xb8ed23977f745865abbc645f09fc07f82cfde421,buterin-giveaway.org,https://buterin-giveaway.org,ETH,Scamming,Trust-Trading,0xb8ed23977f745865abbc645f09fc07f82cfde421,Offline
0x754a7657092fd2862338ff06ce02cfc389d49e21,get-ether.fund,http://get-ether.fund,ETH,Scamming,Trust-Trading,0x754a7657092fd2862338ff06ce02cfc389d49e21,Offline
0x02fd82cba3bae39484d5eb7f75b5f3d5f418c691,getpetrocoin.com,http://getpetrocoin.com,ETH,Phishing,Petro,0x02fd82cba3bae39484d5eb7f75b5f3d5f418c691,Offline
0x1038945a8acf315ffc97d54d3b4b72f3ed2fe2bb,elon.gift,http://elon.gift,ETH,Scamming,Trust-Trading,0x1038945a8acf315ffc97d54d3b4b72f3ed2fe2bb,Active
0x1038945a8acf315ffc97d54d3b4b72f3ed2fe2bb,elon.gift,http://elon.gift,ETH,Scamming,Trust-Trading,1j9zubqqxksv3lr2expfzd8bmzsc1vaihu,Active
0xbb53be0690ae7256833099a1f01125eb33445692,play.google.com/store/apps/details?id=com.ether.etherdelta,https://play.google.com/store/apps/details?id=com.ether.etherdelta,ETH,Phishing,EtherDelta,0xbb53be0690ae7256833099a1f01125eb33445692,Offline
1adezafggknezvrsujq3yqaadhbvf6e8xc,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,1adezafggknezvrsujq3yqaadhbvf6e8xc,Active
1adezafggknezvrsujq3yqaadhbvf6e8xc,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,0x12a1ccf979d65333e8e27ede047b476736b584a6,Active
1adezafggknezvrsujq3yqaadhbvf6e8xc,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,qzax9ttd75ey5z93m7l6u3urwfuum5nxqufuhxfzcg,Active
1adezafggknezvrsujq3yqaadhbvf6e8xc,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,lu4a7lemmfdstue8hcdftrmyuzyruxptmh,Active
1adezafggknezvrsujq3yqaadhbvf6e8xc,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,rvvuo33k92nvduvxhvvhbbo1rarwedgtw,Active
1adezafggknezvrsujq3yqaadhbvf6e8xc,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,0xf38b7dc84c383abbd18f2fbf348e0d4eba9dd61f,Active
1adezafggknezvrsujq3yqaadhbvf6e8xc,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,twbipjdzhf5kpm1nb1scznk8uaep8qizxd,Active
0x46f136cb5eab40f02282aaa7b4b0ccb79e71c523,vitalikgiveaway.com,http://vitalikgiveaway.com,ETH,Scamming,Trust-Trading,0x46f136cb5eab40f02282aaa7b4b0ccb79e71c523,Offline
0x9ede16fd45a94c5be23a6ab09651b7e26ce171c3,protect.minedcoins.online,http://protect.minedcoins.online,ETH,Scamming,Trust-Trading,0x9ede16fd45a94c5be23a6ab09651b7e26ce171c3,Offline
0x604cac9ce467021908814f5a36a006e236ae10a2,5000ethereum.in,http://5000ethereum.in,ETH,Scamming,Trust-Trading,0x604cac9ce467021908814f5a36a006e236ae10a2,Offline
0x604cac9ce467021908814f5a36a006e236ae10a2,5000ethereum.in,http://5000ethereum.in,ETH,Scamming,Trust-Trading,0x6aa83b12973f3364bc7f17211cfd85c7586fb371,Offline
0x604cac9ce467021908814f5a36a006e236ae10a2,5000ethereum.in,http://5000ethereum.in,ETH,Scamming,Trust-Trading,0xbf3d7084d5669f4a2dda9acf96fd60ad814734d7,Offline
3jdhfwi1sqypapgowknhvxnxogr5faky8p,btcaim.com,http://btcaim.com,BTC,Scamming,Trust-Trading,3drrdwv49rfjowvusoyfkk5gdfqqwzqei8,Offline
3jdhfwi1sqypapgowknhvxnxogr5faky8p,btcaim.com,http://btcaim.com,BTC,Scamming,Trust-Trading,374yucvfn8tbsxg9skxh2jzceraj21u7qa,Offline
3jdhfwi1sqypapgowknhvxnxogr5faky8p,btcaim.com,http://btcaim.com,BTC,Scamming,Trust-Trading,3jdhfwi1sqypapgowknhvxnxogr5faky8p,Offline
3jdhfwi1sqypapgowknhvxnxogr5faky8p,btcaim.com,http://btcaim.com,BTC,Scamming,Trust-Trading,14jcbn3k3cjn8g7lvhbyxfvkuhxwi8xn7l,Offline
0x64b212d2fe54db498df6099e5a9afa8298068f89,get.it-now-eth.com,https://get.it-now-eth.com,ETH,Scamming,Trust-Trading,0x64b212d2fe54db498df6099e5a9afa8298068f89,Offline
0xad0c88f3313abbce2185597e87a15f764e948a46,blockstack.network,http://blockstack.network,ETH,Phishing,Blockstack,0xad0c88f3313abbce2185597e87a15f764e948a46,Offline
0x620085d9c1157bb56a9c1afd0ede1e79a42b9549,cryptocurrency-giveaway.com,http://cryptocurrency-giveaway.com,ETH,Scamming,Trust-Trading,0x620085d9c1157bb56a9c1afd0ede1e79a42b9549,Offline
0x74fad851228f905a8f0e46d52259bd593d63c7cb,medium-airdrop-promo.com,http://medium-airdrop-promo.com,ETH,Scamming,Trust-Trading,0x74fad851228f905a8f0e46d52259bd593d63c7cb,Active
0xf605c1c8c1cd6bc3aa6f7383b86226c583ab2775,eth-giving.com,http://eth-giving.com,ETH,Scamming,Trust-Trading,0xf605c1c8c1cd6bc3aa6f7383b86226c583ab2775,Offline
0x71486336caed5fa8e37ff8b31b9d67d08fbdc262,officialmcafee.github.io,https://officialmcafee.github.io,ETH,Scamming,Trust-Trading,0x71486336caed5fa8e37ff8b31b9d67d08fbdc262,Offline
0x433c216a36681787a4603f2eecbd2e5f4085c7fb,ether-airdrop.org,http://ether-airdrop.org,ETH,Scamming,Trust-Trading,0x433c216a36681787a4603f2eecbd2e5f4085c7fb,Offline
0x7debe420a36349fb8014c181c9a7e835e83efb23,safesclaim.info,http://safesclaim.info,ETH,Scamming,Trust-Trading,0x7debe420a36349fb8014c181c9a7e835e83efb23,Offline
0x7debe420a36349fb8014c181c9a7e835e83efb23,safesclaim.info,http://safesclaim.info,ETH,Scamming,Trust-Trading,0x5c0ea45d4d78d062667f9ea17534306e409acf0a,Offline
0xe4b332ec1fadf68f4243c077ece24f0448e063be,dfnity.org,http://dfnity.org,ETH,Phishing,Dfinity,0xe4b332ec1fadf68f4243c077ece24f0448e063be,Offline
0xb177fc9a7caaa9c50d82c5d2533750f1d72aac86,xn--thabyss-u8a.com,http://xn--thabyss-u8a.com,ETH,Phishing,Abyss,0xb177fc9a7caaa9c50d82c5d2533750f1d72aac86,Offline
0x12a1ccf979d65333e8e27ede047b476736b584a6,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,1adezafggknezvrsujq3yqaadhbvf6e8xc,Active
0x12a1ccf979d65333e8e27ede047b476736b584a6,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,0x12a1ccf979d65333e8e27ede047b476736b584a6,Active
0x12a1ccf979d65333e8e27ede047b476736b584a6,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,qzax9ttd75ey5z93m7l6u3urwfuum5nxqufuhxfzcg,Active
0x12a1ccf979d65333e8e27ede047b476736b584a6,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,lu4a7lemmfdstue8hcdftrmyuzyruxptmh,Active
0x12a1ccf979d65333e8e27ede047b476736b584a6,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,rvvuo33k92nvduvxhvvhbbo1rarwedgtw,Active
0x12a1ccf979d65333e8e27ede047b476736b584a6,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,0xf38b7dc84c383abbd18f2fbf348e0d4eba9dd61f,Active
0x12a1ccf979d65333e8e27ede047b476736b584a6,backxcoin.com,http://backxcoin.com,BTC,Phishing,Malware,twbipjdzhf5kpm1nb1scznk8uaep8qizxd,Active
0x96c94575af5c6755123de2f2a9c4f7b62c43c511,easydrop.pro,http://easydrop.pro,ETH,Scamming,Trust-Trading,0x96c94575af5c6755123de2f2a9c4f7b62c43c511,Offline
0x96c94575af5c6755123de2f2a9c4f7b62c43c511,easydrop.pro,http://easydrop.pro,ETH,Scamming,Trust-Trading,0x362f1d7c705f0d8f38786b4d6efd6ecc54199be6,Offline
0x1b7bdc46fb5d65c6d688bfadcfb7d3a434413956,ubex.us,http://ubex.us,ETH,Phishing,Ubex,0x1b7bdc46fb5d65c6d688bfadcfb7d3a434413956,Offline
0x2d301d74a8d303da6408cc2dfda319bbeb48c125,hederahashgraph.store,http://hederahashgraph.store,ETH,Phishing,Hedera,0x2d301d74a8d303da6408cc2dfda319bbeb48c125,Offline
0x7bbcee71e2283c445bdb076bb7fa187726a45d53,ethereum-giveaway.tekcities.com,http://ethereum-giveaway.tekcities.com,ETH,Scamming,Trust-Trading,0x7bbcee71e2283c445bdb076bb7fa187726a45d53,Offline
0xa2f3fda8cf36b1aba1ca8b006d991d82211c7a38,ethnowpromo.org,https://ethnowpromo.org,ETH,Scamming,Trust-Trading,0xa2f3fda8cf36b1aba1ca8b006d991d82211c7a38,Offline
0xc3853f32675aebf17ff15e7fb0d2bfc7eb4cf11b,eth.vote,http://eth.vote,ETH,Scamming,Trust-trading,0xc3853f32675aebf17ff15e7fb0d2bfc7eb4cf11b,Offline
0xd79ab5cd842c068e4f592c18ee3fac4e806d4c31,ethereumgifting.com,http://ethereumgifting.com,ETH,Scamming,Trust-Trading,0x1865bf39ec9712f5f3d57cf423495c318939ab3e,Active
0xd79ab5cd842c068e4f592c18ee3fac4e806d4c31,ethereumgifting.com,http://ethereumgifting.com,ETH,Scamming,Trust-Trading,0xd79ab5cd842c068e4f592c18ee3fac4e806d4c31,Active
0xd79eb898431ea62636f08f738d10eb00446403de,transfer-eth.neocities.org,http://transfer-eth.neocities.org,ETH,Scamming,Trust-trading,0xd79eb898431ea62636f08f738d10eb00446403de,Offline
0x0d9786138578fcdcce04435592545ef08422d755,dadi-cloud.net,http://dadi-cloud.net,ETH,Phishing,Dadi,0x0d9786138578fcdcce04435592545ef08422d755,Offline
4awa1ny75eoccuvqwawzl6lp3whzrfc3hvj9j8x1yautrygkplxun72vp62hkf7ou4uqhd2ndlwhuwfx3f6cvekdrf5v5um,cryptohype.world,http://cryptohype.world,ETH,Scamming,Trust-Trading,3ax8n9zgbeedmqrxaxqznnr67snyewcagh,Offline
4awa1ny75eoccuvqwawzl6lp3whzrfc3hvj9j8x1yautrygkplxun72vp62hkf7ou4uqhd2ndlwhuwfx3f6cvekdrf5v5um,cryptohype.world,http://cryptohype.world,ETH,Scamming,Trust-Trading,0xa9fa7065701181d2d62234badea16a33052fea22,Offline
4awa1ny75eoccuvqwawzl6lp3whzrfc3hvj9j8x1yautrygkplxun72vp62hkf7ou4uqhd2ndlwhuwfx3f6cvekdrf5v5um,cryptohype.world,http://cryptohype.world,ETH,Scamming,Trust-Trading,4awa1ny75eoccuvqwawzl6lp3whzrfc3hvj9j8x1yautrygkplxun72vp62hkf7ou4uqhd2ndlwhuwfx3f6cvekdrf5v5um,Offline
36lrlx1b7q6f2dhahfxebavqxcds5qy9oj,satoshilite.promo,http://satoshilite.promo,BTC,Scamming,Trust-Trading,36lrlx1b7q6f2dhahfxebavqxcds5qy9oj,Active
0x37c85a7523b1832b4d0380b2f513e88b66e8c850,transfer-address-confirmation.droppages.com,https://transfer-address-confirmation.droppages.com,ETH,Scamming,Trust-Trading,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,Offline
0xa9072b454364d1e767f8cc006eb53ff59bc95587,september-bonus.us,http://september-bonus.us,ETH,Scamming,Trust-Trading,0xa9072b454364d1e767f8cc006eb53ff59bc95587,Offline
0x0a9f58ee19a7131ed031ea66a032c05c7efe965a,ethfreepays.com,http://ethfreepays.com,ETH,Scamming,Trust-trading,0x0a9f58ee19a7131ed031ea66a032c05c7efe965a,Offline
0x87f304f9f630cd33dd446ff5ae969b7f50fafd95,ethpromoget.net,http://ethpromoget.net,ETH,Scamming,Trust-Trading,0x87f304f9f630cd33dd446ff5ae969b7f50fafd95,Offline
0x2da8703d18afed53b303119e4ff06cf035a9fadb,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,0x2da8703d18afed53b303119e4ff06cf035a9fadb,Active
0x2da8703d18afed53b303119e4ff06cf035a9fadb,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,0x6d0b90ea2951ca5ad3abdb606e4146e9765f1ee4,Active
0x2da8703d18afed53b303119e4ff06cf035a9fadb,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,0x64f3502c4b6b7e7f106e7ab1f175a4e2c2fde45f,Active
0x2da8703d18afed53b303119e4ff06cf035a9fadb,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,0x660d30d1fbafdc88a1951370cbe2b3094dbf224b,Active
0x5b2b8b9c674e67f718bb54cc62c2a2e13308229c,dexbetalaunch.com,http://dexbetalaunch.com,ETH,Scamming,Trust-Trading,0x5b2b8b9c674e67f718bb54cc62c2a2e13308229c,Offline
0x5b2b8b9c674e67f718bb54cc62c2a2e13308229c,dexbetalaunch.com,http://dexbetalaunch.com,ETH,Scamming,Trust-Trading,1mpljpt44a5yyrbtgg61rtpgwxdjb3onsb,Offline
0xdefb014b9e2f3bd81cdb084821f99b681cfca695,decentral.market,https://decentral.market,ETH,Phishing,News,0xdefb014b9e2f3bd81cdb084821f99b681cfca695,Active
0xb2ac8e363ea34201df532a01522a006fcaa389ee,selfkey.co,http://selfkey.co,ETH,Phishing,Selfkey,0xb2ac8e363ea34201df532a01522a006fcaa389ee,Offline
0x1c16b965c7960fea0bd7e8629885cbe162223f2e,check-ethpayments1.kissr.com,http://check-ethpayments1.kissr.com,ETH,Scamming,Trust-Trading,0x1c16b965c7960fea0bd7e8629885cbe162223f2e,Active
0xd912289c9f079b0655737a55fd5d745501ecefc7,dmarket.pro,http://dmarket.pro,ETH,Phishing,Dmarket,0xd912289c9f079b0655737a55fd5d745501ecefc7,Offline
0xe79392c79832287f9a07d0af9fa87fd150014e18,get-bonus.online,http://get-bonus.online,ETH,Scamming,Trust-Trading,0xe79392c79832287f9a07d0af9fa87fd150014e18,Offline
0x3639b8b8eda816b2cb62b65159a183972a3cf863,ralden.network,http://ralden.network/,ETH,Phishing,Raiden,0x3639b8b8eda816b2cb62b65159a183972a3cf863,Offline
0x566e797616526498bc274597805f0d4a2682a6a6,smartsend-5000.website,http://smartsend-5000.website,ETH,Scamming,Trust-Trading,0x566e797616526498bc274597805f0d4a2682a6a6,Offline
0xe3bbcdf129da8cf2b4e9c4950e343a693e9229cc,ethereum-pay.com,https://ethereum-pay.com,ETH,Scamming,Trust-Trading,0xe3bbcdf129da8cf2b4e9c4950e343a693e9229cc,Offline
0x42ff5fff0e369ef6880875efcacb3b7c77974abc,quantsstamps.com,http://quantsstamps.com,ETH,Phishing,QuantStamp,0x42ff5fff0e369ef6880875efcacb3b7c77974abc,Offline
0x9e9e3b124370c763d1a4e838069da3dfdbfca059,freepromoeth.com,http://freepromoeth.com,ETH,Scamming,Trust-Trading,0x9e9e3b124370c763d1a4e838069da3dfdbfca059,Offline
0xf738d0b7e34d7b5a63d8e0ccfa25a0d9d4271816,bigdrop.pro,http://bigdrop.pro,ETH,Scamming,Trust-Trading,0xf738d0b7e34d7b5a63d8e0ccfa25a0d9d4271816,Offline
0x35647d709bcd5b451f8c62228876975e8d31f85b,fantom.pub,http://fantom.pub,ETH,Phishing,Fantom,0x35647d709bcd5b451f8c62228876975e8d31f85b,Offline
0xfc74fb0d5df08ec546a3da18ccc7fbcbe031f5d8,iconn.foundation,https://iconn.foundation,ETH,Phishing,ICON,0xfc74fb0d5df08ec546a3da18ccc7fbcbe031f5d8,Offline
0x883d723b3f4a12edd577a47f80df9f2896cd3ce7,claim.status-eth.top,http://claim.status-eth.top,ETH,Scamming,Trust-Trading,0x883d723b3f4a12edd577a47f80df9f2896cd3ce7,Offline
0xac2530772075b7576a7b27390e348fadf3345c29,winplatform.io,http://winplatform.io,ETH,Phishing,Trust-Trading,0xac2530772075b7576a7b27390e348fadf3345c29,Offline
0xac2530772075b7576a7b27390e348fadf3345c29,winplatform.io,http://winplatform.io,ETH,Phishing,Trust-Trading,0xa2f11a7c5b68de825f35a47c5649cb1eafba77ac,Offline
tdlcipjpjmt6icfava8b9a1ggikjvbrwzn,bittorrent.foundation,http://bittorrent.foundation,TRX,Scamming,Trust-Trading,tdlcipjpjmt6icfava8b9a1ggikjvbrwzn,Offline
0xdf7ded886067e693f50adb227cf5c0421ea351b8,quarkchain.supply,https://quarkchain.supply,ETH,Phishing,Quarkchain,0xdf7ded886067e693f50adb227cf5c0421ea351b8,Offline
0xab5fd091c56a9b801e945a902e986e894e4f407d,etherclaim.net,https://etherclaim.net,ETH,Scamming,Trust-Trading,0xab5fd091c56a9b801e945a902e986e894e4f407d,Offline
ae2tdpwupezgphcmv2l7imy4vugx6pzx5u2ygqd1wk7zuzkvmgg5rrmp2df,newyearcrypto.blogspot.com,http://newyearcrypto.blogspot.com,ETH,Scamming,Trust-Trading,ae2tdpwupezgphcmv2l7imy4vugx6pzx5u2ygqd1wk7zuzkvmgg5rrmp2df,Offline
ae2tdpwupezgphcmv2l7imy4vugx6pzx5u2ygqd1wk7zuzkvmgg5rrmp2df,newyearcrypto.blogspot.com,http://newyearcrypto.blogspot.com,ETH,Scamming,Trust-Trading,tpcdnyz4axcalcy2xx4i95jgywcjurxg5r,Offline
ae2tdpwupezgphcmv2l7imy4vugx6pzx5u2ygqd1wk7zuzkvmgg5rrmp2df,newyearcrypto.blogspot.com,http://newyearcrypto.blogspot.com,ETH,Scamming,Trust-Trading,0x55b775ea2ca493c082f3e17a8433e4d220fbb8d8,Offline
ae2tdpwupezgphcmv2l7imy4vugx6pzx5u2ygqd1wk7zuzkvmgg5rrmp2df,newyearcrypto.blogspot.com,http://newyearcrypto.blogspot.com,ETH,Scamming,Trust-Trading,1jsedgpmq74jp2rqxqjfdhh3l2jcie3w4x,Offline
rahtx9jjf2ytdlpfivn9pjuvhnsvb4hryf,gram-ton.com,http://gram-ton.com,ETH,Phishing,Telegram,1fpgu7njobx73237q51w8n14dcacsbsxv8,Offline
rahtx9jjf2ytdlpfivn9pjuvhnsvb4hryf,gram-ton.com,http://gram-ton.com,ETH,Phishing,Telegram,0x53ffe7422c7c1769e5183377bbf2f6858b0d74de,Offline
rahtx9jjf2ytdlpfivn9pjuvhnsvb4hryf,gram-ton.com,http://gram-ton.com,ETH,Phishing,Telegram,rahtx9jjf2ytdlpfivn9pjuvhnsvb4hryf,Offline
rahtx9jjf2ytdlpfivn9pjuvhnsvb4hryf,gram-ton.com,http://gram-ton.com,ETH,Phishing,Telegram,19wzkluc6meqfhpefbedptap1wxeheyg61,Offline
0xa62cb4bd9e69e9170a2d973aa3aece5a1215d41c,etherget.us,http://etherget.us,ETH,Scamming,Trust-Trading,0xa62cb4bd9e69e9170a2d973aa3aece5a1215d41c,Offline
mm3mauhbdpqhe6swm2zrftyh7uun739ywg,cryptosupport.live,http://cryptosupport.live,ETH,Scamming,Trust-Trading,3ardn5pkaybo6doez1ibxeejk81zmgyx4e,Offline
mm3mauhbdpqhe6swm2zrftyh7uun739ywg,cryptosupport.live,http://cryptosupport.live,ETH,Scamming,Trust-Trading,0x30fe607e1b776fca07a55b9b4a011ac248a51ac5,Offline
mm3mauhbdpqhe6swm2zrftyh7uun739ywg,cryptosupport.live,http://cryptosupport.live,ETH,Scamming,Trust-Trading,mm3mauhbdpqhe6swm2zrftyh7uun739ywg,Offline
0x05e85d73eaf6fef228294fdf867abba98552a99f,ethpromo.cc,http://ethpromo.cc,ETH,Phishing,Trust-Trading,0x05e85d73eaf6fef228294fdf867abba98552a99f,Offline
0xa3c67d993bf73aa4f17ec03f900c865a4326cd7f,airdrop-ether.bitballoon.com,http://airdrop-ether.bitballoon.com,ETH,Scamming,Trust-trading,0xa3c67d993bf73aa4f17ec03f900c865a4326cd7f,Offline
14jcbn3k3cjn8g7lvhbyxfvkuhxwi8xn7l,btcaim.com,http://btcaim.com,BTC,Scamming,Trust-Trading,3drrdwv49rfjowvusoyfkk5gdfqqwzqei8,Offline
14jcbn3k3cjn8g7lvhbyxfvkuhxwi8xn7l,btcaim.com,http://btcaim.com,BTC,Scamming,Trust-Trading,374yucvfn8tbsxg9skxh2jzceraj21u7qa,Offline
14jcbn3k3cjn8g7lvhbyxfvkuhxwi8xn7l,btcaim.com,http://btcaim.com,BTC,Scamming,Trust-Trading,3jdhfwi1sqypapgowknhvxnxogr5faky8p,Offline
14jcbn3k3cjn8g7lvhbyxfvkuhxwi8xn7l,btcaim.com,http://btcaim.com,BTC,Scamming,Trust-Trading,14jcbn3k3cjn8g7lvhbyxfvkuhxwi8xn7l,Offline
0x91442fd15202bd77d7e42e59a87bae18f7fc3ae3,mega-airdrop.website,http://mega-airdrop.website,ETH,Scamming,Trust-Trading,0x91442fd15202bd77d7e42e59a87bae18f7fc3ae3,Offline
0x91442fd15202bd77d7e42e59a87bae18f7fc3ae3,mega-airdrop.website,http://mega-airdrop.website,ETH,Scamming,Trust-Trading,0xd550eada44d72c8a840d2aeb5cbe70469c9c0bac,Offline
0x91442fd15202bd77d7e42e59a87bae18f7fc3ae3,mega-airdrop.website,http://mega-airdrop.website,ETH,Scamming,Trust-Trading,0xb70557d641af8ea5e94ac1569e6121d6a9bb30dd,Offline
rhtcdpazqskbhnyy85xplmewqbyxyr4sfy,xrpx2july.blogspot.co.ke,http://xrpx2july.blogspot.co.ke,XRP,Scamming,Trust-Trading,rhtcdpazqskbhnyy85xplmewqbyxyr4sfy,Offline
15egwq3hxu8qerssus1bfsyq2hfpufhkxs,promotion-official.com,http://promotion-official.com,ETH,Scamming,Trust-Trading,1emg2n35pxcc7ycvwervcfkzvanxbz85hg,Offline
15egwq3hxu8qerssus1bfsyq2hfpufhkxs,promotion-official.com,http://promotion-official.com,ETH,Scamming,Trust-Trading,0x11775a106157a283873a81e8ec58394b8d568e06,Offline
15egwq3hxu8qerssus1bfsyq2hfpufhkxs,promotion-official.com,http://promotion-official.com,ETH,Scamming,Trust-Trading,0xdc48d0f659267418e05915cc0a299cda3f30bddb,Offline
15egwq3hxu8qerssus1bfsyq2hfpufhkxs,promotion-official.com,http://promotion-official.com,ETH,Scamming,Trust-Trading,15egwq3hxu8qerssus1bfsyq2hfpufhkxs,Offline
